raw text,text_length,source
Genial,6,https://www.youtube.com/watch?v=kwHlfh_ovmk
"buna george, cata faina ai folosit tu pentru aluat? multumesc ptr reteta!",73,https://www.youtube.com/watch?v=kwHlfh_ovmk
Îți lasă gura apă👍👍☺,20,https://www.youtube.com/watch?v=kwHlfh_ovmk
E normal sa fie foarte tare 🀄,29,https://www.youtube.com/watch?v=kwHlfh_ovmk
Fără mângâieri nu iese aluatul 😉,32,https://www.youtube.com/watch?v=kwHlfh_ovmk
salut pizza e dejain cuptor   cum se numestre piesa din video,61,https://www.youtube.com/watch?v=kwHlfh_ovmk
Arata foarte bine!!!,20,https://www.youtube.com/watch?v=kwHlfh_ovmk
Miai facut pofta,16,https://www.youtube.com/watch?v=kwHlfh_ovmk
O pot face cu Hamzii sarati si cu măsline ?,43,https://www.youtube.com/watch?v=kwHlfh_ovmk
Mai buna i piza lu tiberiu si coornel,37,https://www.youtube.com/watch?v=kwHlfh_ovmk
As dori sa aflu o reteta de aluat care sa-l faca usor de intins si elastic.,75,https://www.youtube.com/watch?v=kwHlfh_ovmk
Love pizza 😍😘😚😙😗😍😘😗😙😚,21,https://www.youtube.com/watch?v=kwHlfh_ovmk
In loc de ulei de masline se poate folosi ulei de floarea soarelui?,67,https://www.youtube.com/watch?v=kwHlfh_ovmk
Frumos bărbat 😁,15,https://www.youtube.com/watch?v=kwHlfh_ovmk
Putem face și cu praf de copt ?,31,https://www.youtube.com/watch?v=kwHlfh_ovmk
Maine fac pizza si postez..mi.ai facut pofta.Succes in continuare..m.am abonat..va ast si la mn pe canal!,105,https://www.youtube.com/watch?v=kwHlfh_ovmk
Felicitări! Foarte frumos.,26,https://www.youtube.com/watch?v=kwHlfh_ovmk
"Niste piper si ketchup picant mai merge o bere, doua, trei 😄🍻🍕",62,https://www.youtube.com/watch?v=kwHlfh_ovmk
daca fac doar o pizza din aluatul asta cat timp pot pastra restul de aluat si unde e cel mai bine de pastrat? in frigider sau in congelator?,140,https://www.youtube.com/watch?v=kwHlfh_ovmk
Fain,4,https://www.youtube.com/watch?v=kwHlfh_ovmk
Nu ai spus câtă făină ai in bol..250..500g..?,45,https://www.youtube.com/watch?v=kwHlfh_ovmk
"Mulțumesc frumos chiar căutam de mult un blat simplu  

Şi te-ai ales şi cu un nou abonat :)

Edit:Chiar a ieşit super vă recomand să o încercați.",146,https://www.youtube.com/watch?v=kwHlfh_ovmk
0:15 e buna pizza dar nu puneti multa PIZZA?! ce vrea sa zica?!!!!,66,https://www.youtube.com/watch?v=kwHlfh_ovmk
😍😍😍😍😍😍😍😍Super gustos,20,https://www.youtube.com/watch?v=kwHlfh_ovmk
spoate reteta era frumoasa,26,https://www.youtube.com/watch?v=kwHlfh_ovmk
"Totul e bine, dar nu-mi place deloc sosul de roșii; are o culoare urâtă (n-am mai văzut așa ceva până acum), care îți taie pofta  instant.",138,https://www.youtube.com/watch?v=kwHlfh_ovmk
La acest tip de aluat se poate folosi drojdie uscata? :),56,https://www.youtube.com/watch?v=kwHlfh_ovmk
"Mi-a ieșit un aluat foarte frumos.... rapidă rețeta.. in maxim o oră pizza ii un cuptor.  Nici nu merită să mai comanzi, ca durează prea mult si vine si aproape rece",165,https://www.youtube.com/watch?v=kwHlfh_ovmk
Legenda spune ca cei de la pizza hut sau dopo poco au dat faliment dupa videoul asta,84,https://www.youtube.com/watch?v=kwHlfh_ovmk
Foarte buna .,13,https://www.youtube.com/watch?v=kwHlfh_ovmk
E vreo problema daca nu am tava si fac asta intr-o mare farfurie?,65,https://www.youtube.com/watch?v=kwHlfh_ovmk
"Unde gasesc ansoia si capere,?Te rog",36,https://www.youtube.com/watch?v=kwHlfh_ovmk
super!  ce marca de faina ati folosit va rog?  ms,49,https://www.youtube.com/watch?v=kwHlfh_ovmk
zici ca e itanlian =)),22,https://www.youtube.com/watch?v=kwHlfh_ovmk
pea,3,https://www.youtube.com/watch?v=kwHlfh_ovmk
Fara ansoa,10,https://www.youtube.com/watch?v=kwHlfh_ovmk
Multumim bucataras tv  pentru retete  si eu fac  pitzza  si tot timpul las aluatul la frigider pentru ca iasa mai crocant cand al scoatem din cuptor  ☺,151,https://www.youtube.com/watch?v=kwHlfh_ovmk
Nu i nimic pentru ca am cumparat una o tava,43,https://www.youtube.com/watch?v=kwHlfh_ovmk
Cu 2 linguri de făină?..,24,https://www.youtube.com/watch?v=kwHlfh_ovmk
Bunn,4,https://www.youtube.com/watch?v=kwHlfh_ovmk
Daca nu am drojdie ce pot folosi ?,34,https://www.youtube.com/watch?v=kwHlfh_ovmk
Mulțumesc pentru rețetă delicioasă,34,https://www.youtube.com/watch?v=kwHlfh_ovmk
Cita faina sa punem cele 2 linguri cu drojdia am înțeles dar în castron cat mai e?,82,https://www.youtube.com/watch?v=kwHlfh_ovmk
"Nu am inteles ce cantitate de faina a pus in total pentru aceasta reteta, stie cineva?",86,https://www.youtube.com/watch?v=kwHlfh_ovmk
Vaii deci mi-a ieșit super pufos blatul 😻 . E a 2-a oară cand fac pizza și prima dată blatul făcut după altă rețetă a iesit prea crocant . Ești cel mai tare !!!  :*,164,https://www.youtube.com/watch?v=kwHlfh_ovmk
am facut pizza si a iesit de nota 10+,37,https://www.youtube.com/watch?v=kwHlfh_ovmk
se poate pune si ulei normal? daca nu am landemana ulei de masline ?,68,https://www.youtube.com/watch?v=kwHlfh_ovmk
Cata drojdie uscata as putea sa pun in locul celei proapete? Multumesc,70,https://www.youtube.com/watch?v=kwHlfh_ovmk
VREAU ȘI EUUUUUUU,17,https://www.youtube.com/watch?v=kwHlfh_ovmk
"Multumesc pentru reteta, am facut o pizza de nota 8,5 a spus sotu",65,https://www.youtube.com/watch?v=kwHlfh_ovmk
"Am facut si eu pizza , ba e ca la restaurant , bucutaria e curata dar chiuveta plina , eu nu spal vase :))",106,https://www.youtube.com/watch?v=kwHlfh_ovmk
"Deși în filmulet nu se specifică lăsarea peste zi a aluatului,e mai bine sa întreb încă o dată pt a avea același rezultat ca dvs,mulțumesc! 😎",141,https://www.youtube.com/watch?v=kwHlfh_ovmk
"Pizza a iesit foarte buna, insa mi-a mai ramas aluat. L-as putea congela?",73,https://www.youtube.com/watch?v=kwHlfh_ovmk
pot sa bag ulei de floarea soarelui,35,https://www.youtube.com/watch?v=kwHlfh_ovmk
respect >3,10,https://www.youtube.com/watch?v=kwHlfh_ovmk
"Salut Bucătăraș. Ce se întâmplă dacă la 1 kg de făină se pun 650ml apă, așa cum am văzut la alții? Mulțumesc mult.",114,https://www.youtube.com/watch?v=kwHlfh_ovmk
MULTUMESC PENTRU RETATA,23,https://www.youtube.com/watch?v=kwHlfh_ovmk
Ce vfrei?,9,https://www.youtube.com/watch?v=kwHlfh_ovmk
Ce vrei?,8,https://www.youtube.com/watch?v=kwHlfh_ovmk
Putem folosi ketchup in loc de sos de roșii?,44,https://www.youtube.com/watch?v=kwHlfh_ovmk
"Sint Italian din parte a tatal meu da mama e romana, ai facut forte bine da poti sa lasi alutul sa cresca 10 ore sa sti ca. Vine forte bine da ai facut o piza super",164,https://www.youtube.com/watch?v=kwHlfh_ovmk
"Pizza aceasta a fost extraordinară,nam mâncat una mai bună,îţi dau nota 10.",75,https://www.youtube.com/watch?v=kwHlfh_ovmk
"Am incercat aluatul si pizza. Au iesit exceptionale. Intrebari:
1. Aluatul ramas se poate congela si folosi ulterior (isi pastreaza proprietatile) ? Daca nu, ce as putea pregati din aluatul ramas ?
2. Ce reteta de sos de pizza ati folosit?
Multumesc.",250,https://www.youtube.com/watch?v=kwHlfh_ovmk
Te  iubesc,10,https://www.youtube.com/watch?v=kwHlfh_ovmk
Totemuri rețetele își foarte interesante și apetisante unele leam făcut și mea esi altele nu leam încercat dar cred ca o sami easyJet exact  multumesc,150,https://www.youtube.com/watch?v=kwHlfh_ovmk
Asta numești tu sos de rosii???,31,https://www.youtube.com/watch?v=kwHlfh_ovmk
"Acest tip de blat rapid se poate folosii imediat dupa ce sa făcut fără a se mai lăsa 12-24 ore la frigider? (în condiția in care pt a putea profita mai mult de calitatea blatului se recomanda lăsarea de 12-24 ore,sau pt blatul rapid nu este necesar, oricum în prezentare pizza arată bestial ,am făcut această remarcă pt că nu am răbdare o zi să astept sa mănânc pizza prefer rețeta rapidă )mă scuzați pt nelămurirea mea și vă mulțumesc!",436,https://www.youtube.com/watch?v=kwHlfh_ovmk
😘😘😔😙❤❤❤👍👍,9,https://www.youtube.com/watch?v=kwHlfh_ovmk
Pe ce program la cuptor sa punem?,33,https://www.youtube.com/watch?v=kwHlfh_ovmk
"Prea multa sare peste tot...in aluat, in umplutura. Pai da, merge la bautura!",77,https://www.youtube.com/watch?v=kwHlfh_ovmk
"Romania 🌜💙💛❤🌛 LIVE
لن أعيش إلا في    ROMANIA
ولن أتزوج إلا في  ROMANIA
ولن أكون إلا  مسيحي  وأطفالي وعائلتي افهمووووووووووووووووووووووو 
💀Romania👾Live👹Gooooo😈🙋📱🙅",161,https://www.youtube.com/watch?v=kwHlfh_ovmk
pot folosi ulei de floarea soarelui?,36,https://www.youtube.com/watch?v=kwHlfh_ovmk
Mulțumesc mult am făcut o pizza de nota 10 data de tatăl meu care e un pretențios și de soțul care e italian 😍,110,https://www.youtube.com/watch?v=kwHlfh_ovmk
Arată multtt dar mult mai bine decat la alții care se dau ce nu sunt pun pariu si singur il iau,95,https://www.youtube.com/watch?v=kwHlfh_ovmk
buonissima,10,https://www.youtube.com/watch?v=kwHlfh_ovmk
"O pizza, 2 pizza, 3 pizza, 4 pizza
Pluralul pizza =pizze",56,https://www.youtube.com/watch?v=kwHlfh_ovmk
Eu vreau sa al las 24 h la frigider are ceva?,45,https://www.youtube.com/watch?v=kwHlfh_ovmk
"Cel mai important la o pizza este cuptorul! O pizza perfecta se coace rapid, in 1,5-2 minute la 400-500 grade",109,https://www.youtube.com/watch?v=kwHlfh_ovmk
"mersi pentru reteta, a iesit din prima. Pot sa zic ca e in top pizza mancate de mine, e prima data cand mi-a iesit. Dar, am o intrebare,  e ok sa folosim reteta asta, adica e complet procesul de dospire in doar o jumatate de ora? Intreb pentru cei care sunt mai sensibili cu stomacul.",284,https://www.youtube.com/watch?v=kwHlfh_ovmk
"Marius
Salut.de ce ai ales să faci aluatul într-un mod diferit în filmulețul cu pizza Romana și in cel cu pizza Margherita? tehnica de la început cu drojdia diferă și cantitatea de apă... mi-aș dori să știu cea mai bună modalitate pt orice tip de pizza as face,o metodă universală....de obicei imi place sa pun mezeluri,ciuperci etc",332,https://www.youtube.com/watch?v=kwHlfh_ovmk
duca mondialu,13,https://www.youtube.com/watch?v=kwHlfh_ovmk
