raw text,text_length,source
😂😂😂😂cum sa pui zahar în cola 🤣🤣🤣🤣la cata cola  bei ma mir ca mai trăiești,73,https://www.youtube.com/watch?v=HrXDcKl3-Q8&t=218s&ab_channel=GrX
si eu mi am pus zahar in pepsi la restaurant de 2 ori,53,https://www.youtube.com/watch?v=HrXDcKl3-Q8&t=218s&ab_channel=GrX
"Daca nu are zahar nu inseamna ca nu e dulce, lol.",49,https://www.youtube.com/watch?v=HrXDcKl3-Q8&t=218s&ab_channel=GrX
3:02 Zici ca a vomitat cineva pe parchet dupa aceea,51,https://www.youtube.com/watch?v=HrXDcKl3-Q8&t=218s&ab_channel=GrX
trebuie sa alunece cumva,24,https://www.youtube.com/watch?v=HrXDcKl3-Q8&t=218s&ab_channel=GrX
0:41 :)),8,https://www.youtube.com/watch?v=HrXDcKl3-Q8&t=218s&ab_channel=GrX
Dacă nu ti-au dat ei cancer iti dai singur...,45,https://www.youtube.com/watch?v=HrXDcKl3-Q8&t=218s&ab_channel=GrX
Ba da a facut asa colaul pentru ca este cola 0 si asa reactioneaza cola 0 la zahar,82,https://www.youtube.com/watch?v=HrXDcKl3-Q8&t=218s&ab_channel=GrX
4:38 'Pai da sa primesc eu Cola Lime si cola Dero' ?,52,https://www.youtube.com/watch?v=HrXDcKl3-Q8&t=218s&ab_channel=GrX
3:01 mortala faza 😂😂😂😂,22,https://www.youtube.com/watch?v=HrXDcKl3-Q8&t=218s&ab_channel=GrX
1:57 mare tragedie 🤣🤣🤣🤦‍♂️🤣🤦‍♂️🤣🤦‍♂️🤣🤦‍♂️🤦‍♂️🤣🤦‍♂️🤣,51,https://www.youtube.com/watch?v=HrXDcKl3-Q8&t=218s&ab_channel=GrX
5:55 ba dar omul poate sa manance cu furculita lui de acasa(nu stiu daca e la el acasa sau nu),94,https://www.youtube.com/watch?v=HrXDcKl3-Q8&t=218s&ab_channel=GrX
Are probleme băiatul 😁,22,https://www.youtube.com/watch?v=HrXDcKl3-Q8&t=218s&ab_channel=GrX
2:50,4,https://www.youtube.com/watch?v=HrXDcKl3-Q8&t=218s&ab_channel=GrX
"Am mâncat o pizza si un hamburgher pana ai desfăcut tu shaorma si ai cautat mopu, si ai pus zahar in cola🤣🤣🤣🤣💆‍♂️ mind blow",123,https://www.youtube.com/watch?v=HrXDcKl3-Q8&t=218s&ab_channel=GrX
Am ras atat de mult 😂,21,https://www.youtube.com/watch?v=HrXDcKl3-Q8&t=218s&ab_channel=GrX
"Nu mă  așteptam  .
Îl  credeam om mai serios , atâtea fițe....",62,https://www.youtube.com/watch?v=HrXDcKl3-Q8&t=218s&ab_channel=GrX
Vai și amr și-au bătut joc de cola 😂,36,https://www.youtube.com/watch?v=HrXDcKl3-Q8&t=218s&ab_channel=GrX
dwq,3,https://www.youtube.com/watch?v=HrXDcKl3-Q8&t=218s&ab_channel=GrX
I sa dus toata saptamina daca si carnea ie naspa😀,49,https://www.youtube.com/watch?v=HrXDcKl3-Q8&t=218s&ab_channel=GrX
🤣🤣🤣🤣👏,5,https://www.youtube.com/watch?v=HrXDcKl3-Q8&t=218s&ab_channel=GrX
hahahahahhaah,13,https://www.youtube.com/watch?v=HrXDcKl3-Q8&t=218s&ab_channel=GrX
"S-o defectat limba romana din cauza mopului care era de negasit cand trebuia sa stearga cola lime zero cu zahar, vinovata fiind carnea tip parizer care era de fapt sub acoperire",177,https://www.youtube.com/watch?v=HrXDcKl3-Q8&t=218s&ab_channel=GrX
😂😂😂,3,https://www.youtube.com/watch?v=HrXDcKl3-Q8&t=218s&ab_channel=GrX
🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣,13,https://www.youtube.com/watch?v=HrXDcKl3-Q8&t=218s&ab_channel=GrX
"2:57 - nici nu știe ce i se va întâmpla peste câteva secunde
3:02 - wow, o reacție chimică, miștoo
3:03 - fugi că nu e bine",123,https://www.youtube.com/watch?v=HrXDcKl3-Q8&t=218s&ab_channel=GrX
3:03 :))))),11,https://www.youtube.com/watch?v=HrXDcKl3-Q8&t=218s&ab_channel=GrX
03:06 cum se aude dara de cola cum curge dupa el pe parchet...mor 😅😅,68,https://www.youtube.com/watch?v=HrXDcKl3-Q8&t=218s&ab_channel=GrX
Cata prostu' :))))))),21,https://www.youtube.com/watch?v=HrXDcKl3-Q8&t=218s&ab_channel=GrX
prostovan ii saracu....,23,https://www.youtube.com/watch?v=HrXDcKl3-Q8&t=218s&ab_channel=GrX
Doar șervețele erau cele mai bune de mâncat.. 😂😂😂😂,50,https://www.youtube.com/watch?v=HrXDcKl3-Q8&t=218s&ab_channel=GrX
😂😂😂😂😂😂,6,https://www.youtube.com/watch?v=HrXDcKl3-Q8&t=218s&ab_channel=GrX
"Baa da omu are haz, sincer, rad la videoclipurile lui de ma doare burta",71,https://www.youtube.com/watch?v=HrXDcKl3-Q8&t=218s&ab_channel=GrX
"da e naspa ba.. chiar e naspa, cola 0   6:14",44,https://www.youtube.com/watch?v=HrXDcKl3-Q8&t=218s&ab_channel=GrX
A pus și zahăr  că tot să fie lipicios,38,https://www.youtube.com/watch?v=HrXDcKl3-Q8&t=218s&ab_channel=GrX
Stan și Bran sunt mici copii pe langa el,40,https://www.youtube.com/watch?v=HrXDcKl3-Q8&t=218s&ab_channel=GrX
Nu vreau să fiu cârcotaș dar mâncarea arata urât,48,https://www.youtube.com/watch?v=HrXDcKl3-Q8&t=218s&ab_channel=GrX
La  galati ????,15,https://www.youtube.com/watch?v=HrXDcKl3-Q8&t=218s&ab_channel=GrX
"Are dreptate la faza cu spartan, e infectă carnea.

Și are tot dreptul să comenteze pentru că a dat bani buni pe ea, Spartan e fix la fel de scumpă ca oricare alta, dacă nu chiar mai scumpă.  Eu iau mai ieftin de la un Turc șaorma de vițel adevărat nu rahaturile alea cu 2 fire de berbecuț, 3 de porc și restul pui la care ei îi zic cu tupeu 'mix'. 

Dacă era carne primită de la gloriosul partid nemuritor pe gratis da, n-avea ce comenta. 

Dar când dai bani munciți ai tot dreptul să comentezi.",496,https://www.youtube.com/watch?v=HrXDcKl3-Q8&t=218s&ab_channel=GrX
3:02 atunci cand lipsesti de la ora de chimiw fiindca ai mers la o shaworma😂🤣😂🤣😂🤣🤣,82,https://www.youtube.com/watch?v=HrXDcKl3-Q8&t=218s&ab_channel=GrX
Carnea arată urât,17,https://www.youtube.com/watch?v=HrXDcKl3-Q8&t=218s&ab_channel=GrX
Imi place sa vars sucul. Noul nume de scena,43,https://www.youtube.com/watch?v=HrXDcKl3-Q8&t=218s&ab_channel=GrX
mentalitate de corporatist  .. sa torni zahar in cola ..ce sa zic :)),69,https://www.youtube.com/watch?v=HrXDcKl3-Q8&t=218s&ab_channel=GrX
Te ai strambat de.Cola inainte sa bei,37,https://www.youtube.com/watch?v=HrXDcKl3-Q8&t=218s&ab_channel=GrX
Vai ca morrrr😂😂😂😂😂😂😂😂😂😂😂😂😂,26,https://www.youtube.com/watch?v=HrXDcKl3-Q8&t=218s&ab_channel=GrX
Link la clipul oficial? :),26,https://www.youtube.com/watch?v=HrXDcKl3-Q8&t=218s&ab_channel=GrX
"Ba asta pune zahar si dupa tot pe Spartan da vina,fugi la culcare vere",70,https://www.youtube.com/watch?v=HrXDcKl3-Q8&t=218s&ab_channel=GrX
"Cei 300 spartani sunt dezamăgiți. .. 
Zaharul a provocat vulcanul 
Sub medie !!!",80,https://www.youtube.com/watch?v=HrXDcKl3-Q8&t=218s&ab_channel=GrX
Ce vina au aia de la Spartan ca e el prost? 😂😂,46,https://www.youtube.com/watch?v=HrXDcKl3-Q8&t=218s&ab_channel=GrX
Ttolomac.. pune zahăr in cola zero 🤦‍♀️... experimente de laborator ..,70,https://www.youtube.com/watch?v=HrXDcKl3-Q8&t=218s&ab_channel=GrX
"NU E SINGURUL DEZAMAGIT DE SPARTAN...😂😂😂😂3 KG DE SALATA, 1 KG DE CARTOFI SI 50 G DE CARNE",89,https://www.youtube.com/watch?v=HrXDcKl3-Q8&t=218s&ab_channel=GrX
Cola  0  este o  porcărie,25,https://www.youtube.com/watch?v=HrXDcKl3-Q8&t=218s&ab_channel=GrX
Imi aduce aminte de Nikocado Avocado asta,41,https://www.youtube.com/watch?v=HrXDcKl3-Q8&t=218s&ab_channel=GrX
Uneori zici ca nu are creier,28,https://www.youtube.com/watch?v=HrXDcKl3-Q8&t=218s&ab_channel=GrX
"Minutul 3, nu s-a uitat la clipul meu. Știa că asta se întâmplă când pui zahăr. Și eu am pus zahăr ca test într-un clip.",120,https://www.youtube.com/watch?v=HrXDcKl3-Q8&t=218s&ab_channel=GrX
Ala din thumbnail e spartanu' din mall braila?,46,https://www.youtube.com/watch?v=HrXDcKl3-Q8&t=218s&ab_channel=GrX
Daca as putea sa Las screenshot aici sa vedeti cum rad cu lacrimii n ochi:=))))),80,https://www.youtube.com/watch?v=HrXDcKl3-Q8&t=218s&ab_channel=GrX
Dacă ar știi ca oamenii iau făcut un bine...La cat zahar are o cola sa zică mersi,81,https://www.youtube.com/watch?v=HrXDcKl3-Q8&t=218s&ab_channel=GrX
Ba sa mor daca stiam ca asta e atat de prostovan...,51,https://www.youtube.com/watch?v=HrXDcKl3-Q8&t=218s&ab_channel=GrX
Fain edit-ul 😂,14,https://www.youtube.com/watch?v=HrXDcKl3-Q8&t=218s&ab_channel=GrX
E prăjit omu :)),16,https://www.youtube.com/watch?v=HrXDcKl3-Q8&t=218s&ab_channel=GrX
Nu cred că nu cunoști reacția cola - zahar. Nu cred!!! 👍,56,https://www.youtube.com/watch?v=HrXDcKl3-Q8&t=218s&ab_channel=GrX
"""Cine cumpara asa ceva? (Cola Zero)"". Pai cumpara cine are un mic interes si pentru caloriile pe care le baga in el. Evident, nu e valabil in cazul lui.",152,https://www.youtube.com/watch?v=HrXDcKl3-Q8&t=218s&ab_channel=GrX
bro puteai sa nu il editezi gen faceai niste cuturi si atat ca fazele care le-ai pus is cringe,94,https://www.youtube.com/watch?v=HrXDcKl3-Q8&t=218s&ab_channel=GrX
"Ce terminat, chiar si-a pus zahar in cola😂😂😂",44,https://www.youtube.com/watch?v=HrXDcKl3-Q8&t=218s&ab_channel=GrX
1:31,4,https://www.youtube.com/watch?v=HrXDcKl3-Q8&t=218s&ab_channel=GrX
e dezamagit ca nu ia pus un casteavete murat in plus,52,https://www.youtube.com/watch?v=HrXDcKl3-Q8&t=218s&ab_channel=GrX
"Ce vina au astia de la spartan ca pe tine atata te duce capul sa pui zahar in cola? 😂😂😂 adica, what? 
Eventual suna inapoi si spune ca au gresit comanda, si iti vor trimite comanda corecta, in caz de vreo greseala (se mai intampla)",231,https://www.youtube.com/watch?v=HrXDcKl3-Q8&t=218s&ab_channel=GrX
Omu asta ii desastru natural 😂😂,31,https://www.youtube.com/watch?v=HrXDcKl3-Q8&t=218s&ab_channel=GrX
asa ma stramb eu la tuica 😂,27,https://www.youtube.com/watch?v=HrXDcKl3-Q8&t=218s&ab_channel=GrX
Bine că nu ai dat pe sus😂😂😂😂😜,29,https://www.youtube.com/watch?v=HrXDcKl3-Q8&t=218s&ab_channel=GrX
=))))))) coaie morrrrr,22,https://www.youtube.com/watch?v=HrXDcKl3-Q8&t=218s&ab_channel=GrX
"am fost pe jos la acest video , da am o intrebare : nu tot asha e si carnea din shawarma si din kebab?
ca eu nu vad mare diferentza,atata ca la cele mentionate mai sus ..toata carnea e cu sosuri bune si restu ..de salate",220,https://www.youtube.com/watch?v=HrXDcKl3-Q8&t=218s&ab_channel=GrX
Zahăr in cola normala hai ca e bine.,36,https://www.youtube.com/watch?v=HrXDcKl3-Q8&t=218s&ab_channel=GrX
Am revăzut a cincea oară și tot am 😂😂😂😂,39,https://www.youtube.com/watch?v=HrXDcKl3-Q8&t=218s&ab_channel=GrX
Urmează gândacii și furnicile,29,https://www.youtube.com/watch?v=HrXDcKl3-Q8&t=218s&ab_channel=GrX
Este carne de rotiserie!!!,26,https://www.youtube.com/watch?v=HrXDcKl3-Q8&t=218s&ab_channel=GrX
"Mie îmi place cola zero lime,este super bun",43,https://www.youtube.com/watch?v=HrXDcKl3-Q8&t=218s&ab_channel=GrX
asta nu prea are toate țiglele pe casa:))),42,https://www.youtube.com/watch?v=HrXDcKl3-Q8&t=218s&ab_channel=GrX
Vreau și eu melodia de la 7:33. Cum se numește ? Unde o pot găsii ?,67,https://www.youtube.com/watch?v=HrXDcKl3-Q8&t=218s&ab_channel=GrX
Mă dar carnea arată nașpa rău de tot,36,https://www.youtube.com/watch?v=HrXDcKl3-Q8&t=218s&ab_channel=GrX
Păstă medie,11,https://www.youtube.com/watch?v=HrXDcKl3-Q8&t=218s&ab_channel=GrX
"Hai ba lasa ca asta nu mananca in viata lui parizer si sunca presata. Mofturi. As vrea sa-l vad cu 50/luna in germania, atunci nu mai ai figuri in cap orice e bun sa-ti tina de foame.",183,https://www.youtube.com/watch?v=HrXDcKl3-Q8&t=218s&ab_channel=GrX
sper sa nu te inmultesti,24,https://www.youtube.com/watch?v=HrXDcKl3-Q8&t=218s&ab_channel=GrX
Bă frate da om mai prost n-am văzut in viața mea nelson și arthur îs 3 nivele peste asta doamne frate dute la Mânăstire ca ai nevoie mare,137,https://www.youtube.com/watch?v=HrXDcKl3-Q8&t=218s&ab_channel=GrX
Vai și amar,11,https://www.youtube.com/watch?v=HrXDcKl3-Q8&t=218s&ab_channel=GrX
carne fara sens,15,https://www.youtube.com/watch?v=HrXDcKl3-Q8&t=218s&ab_channel=GrX
"Spartan  
Mandachi autobanda și eu",34,https://www.youtube.com/watch?v=HrXDcKl3-Q8&t=218s&ab_channel=GrX
Câte figuri are omu ăsta...,27,https://www.youtube.com/watch?v=HrXDcKl3-Q8&t=218s&ab_channel=GrX
Blocat la cola zero. Si critica fara rost mancarea(bazat pe faptul ca nu i-a placut lui cola). Get a funking job. Alt canal pe care nu o sa il mai urmaresc(iti place mr. carnat cum te critic? Se simte emotia?),209,https://www.youtube.com/watch?v=HrXDcKl3-Q8&t=218s&ab_channel=GrX
"ăsta traieste pentru mâncare, imi vine sa l omor",48,https://www.youtube.com/watch?v=HrXDcKl3-Q8&t=218s&ab_channel=GrX
Dc ai furat videoul,19,https://www.youtube.com/watch?v=HrXDcKl3-Q8&t=218s&ab_channel=GrX
stati asa sa facem ordine si disciplina hahahaahahah,52,https://www.youtube.com/watch?v=HrXDcKl3-Q8&t=218s&ab_channel=GrX
"Al dracu pun pariu ca nici nu da bacșiș.

Cica carne tip parizer, ce plm.",73,https://www.youtube.com/watch?v=HrXDcKl3-Q8&t=218s&ab_channel=GrX
"Sunt copii care se culca flamanzi si asta sufera ca nu ii place carnea. Suntem o natie prea proasta. Pe comunism daca manca niste carnea din aia, zicea ca mananca la restaurant de lux.",184,https://www.youtube.com/watch?v=HrXDcKl3-Q8&t=218s&ab_channel=GrX
Prostia lui e păstă medie !,27,https://www.youtube.com/watch?v=HrXDcKl3-Q8&t=218s&ab_channel=GrX
Asta i prost rau...,19,https://www.youtube.com/watch?v=HrXDcKl3-Q8&t=218s&ab_channel=GrX
